wtp,vMC,aMC,subj,gender,age,TraitAnxiety
0,-10.04159416,10.04159416,12,0,33,33
0,0.257893303,0.257893303,12,0,33,33
0,0.167731003,0.167731003,12,0,33,33
0,8.099606326,8.099606326,12,0,33,33
1,0.574010662,0.574010662,12,0,33,33
0,3.227218859,3.227218859,12,0,33,33
0,-2.685001053,2.685001053,12,0,33,33
0,-1.619629354,1.619629354,12,0,33,33
0,1.633006371,1.633006371,12,0,33,33
0,3.479249631,3.479249631,12,0,33,33
0,0.73268661,0.73268661,12,0,33,33
0,3.648887025,3.648887025,12,0,33,33
0,-3.746693539,3.746693539,12,0,33,33
1,5.493225329,5.493225329,12,0,33,33
-1,-3.021209101,3.021209101,12,0,33,33
0,-2.486709542,2.486709542,12,0,33,33
0,-3.760095763,3.760095763,12,0,33,33
-1,-4.835230074,4.835230074,12,0,33,33
,-1.721665731,1.721665731,13,0,21,34
0,-4.987102072,4.987102072,13,0,21,34
0,7.795642339,7.795642339,13,0,21,34
0,4.448997701,4.448997701,13,0,21,34
1,-1.436176952,1.436176952,13,0,21,34
0,-3.280151569,3.280151569,13,0,21,34
0,2.122324249,2.122324249,13,0,21,34
0,4.402897161,4.402897161,13,0,21,34
0,-2.918122519,2.918122519,13,0,21,34
0,2.340582895,2.340582895,13,0,21,34
-2,1.770397341,1.770397341,13,0,21,34
0,-0.88820602,0.88820602,13,0,21,34
0,-7.376601106,7.376601106,13,0,21,34
0,8.509309895,8.509309895,13,0,21,34
0,3.217824778,3.217824778,13,0,21,34
0,-5.342204494,5.342204494,13,0,21,34
0,-0.152588265,0.152588265,13,0,21,34
0,4.188829905,4.188829905,13,0,21,34
0,2.084422483,2.084422483,13,0,21,34
,-11.43755088,11.43755088,13,0,21,34
0,-4.624809981,4.624809981,13,0,21,34
0,1.805466357,1.805466357,13,0,21,34
0,6.495850714,6.495850714,13,0,21,34
0,-10.45063436,10.45063436,13,0,21,34
0,2.196703488,2.196703488,13,0,21,34
0,8.082317762,8.082317762,13,0,21,34
0,-2.932968367,2.932968367,13,0,21,34
1,-2.606690337,2.606690337,13,0,21,34
0,-1.591589866,1.591589866,13,0,21,34
0,7.912613013,7.912613013,13,0,21,34
0,1.849225605,1.849225605,13,0,21,34
0,-2.902252583,2.902252583,13,0,21,34
,-11.47606545,11.47606545,13,0,21,34
0,3.75966823,3.75966823,13,0,21,34
0,-8.548736816,8.548736816,13,0,21,34
0,4.770852723,4.770852723,13,0,21,34
0,1.243558033,1.243558033,13,0,21,34
0,-0.536417474,0.536417474,13,0,21,34
0,2.956346267,2.956346267,13,0,21,34
0,-7.662468661,7.662468661,13,0,21,34
0,9.975019206,9.975019206,13,0,21,34
0,-2.984730466,2.984730466,13,0,21,34
0,8.548338466,8.548338466,13,0,21,34
1,-16.60591525,16.60591525,13,0,21,34
-1,9.307645138,9.307645138,13,0,21,34
0,-0.566381117,0.566381117,13,0,21,34
0,-0.421439413,0.421439413,13,0,21,34
0,3.5427285,3.5427285,13,0,21,34
0,7.504545844,7.504545844,13,0,21,34
0,-1.47779045,1.47779045,13,0,21,34
0,-7.12171396,7.12171396,13,0,21,34
0,2.077683752,2.077683752,13,0,21,34
0,8.471787943,8.471787943,13,0,21,34
0,-3.177804815,3.177804815,13,0,21,34
0,-2.245903018,2.245903018,13,0,21,34
0,13.44267202,13.44267202,13,0,21,34
0,-1.595392985,1.595392985,13,0,21,34
0,1.193036382,1.193036382,13,0,21,34
0,-6.630720002,6.630720002,13,0,21,34
0,4.294951871,4.294951871,13,0,21,34
0,-6.814308393,6.814308393,13,0,21,34
,-13.27565933,13.27565933,13,0,21,34
0,-1.071152381,1.071152381,13,0,21,34
0,-5.229135587,5.229135587,13,0,21,34
0,3.558709534,3.558709534,13,0,21,34
0,7.429706316,7.429706316,13,0,21,34
7,-1.820487492,1.820487492,13,0,21,34
0,3.452008201,3.452008201,13,0,21,34
0,-3.483888668,3.483888668,13,0,21,34
0,10.60454309,10.60454309,13,0,21,34
0,6.392618773,6.392618773,13,0,21,34
0,-1.868863953,1.868863953,13,0,21,34
0,-1.706397728,1.706397728,13,0,21,34
0,-1.566602972,1.566602972,13,0,21,34
0,5.44504124,5.44504124,13,0,21,34
0,-3.467268514,3.467268514,13,0,21,34
0,0.416106051,0.416106051,13,0,21,34
,-1.444157663,1.444157663,13,0,21,34
0,1.966584769,1.966584769,13,0,21,34
0,0.79613654,0.79613654,13,0,21,34
0,6.023894922,6.023894922,13,0,21,34
0,4.90115401,4.90115401,13,0,21,34
0,-1.221710389,1.221710389,13,0,21,34
0,-7.041531324,7.041531324,13,0,21,34
0,-3.056674547,3.056674547,13,0,21,34
0,-2.022547235,2.022547235,13,0,21,34
0,-5.927577051,5.927577051,13,0,21,34
0,-13.58029881,13.58029881,13,0,21,34
0,2.348204859,2.348204859,13,0,21,34
0,-2.415909264,2.415909264,13,0,21,34
0,4.72948293,4.72948293,13,0,21,34
0,-1.829780563,1.829780563,13,0,21,34
0,1.827286596,1.827286596,13,0,21,34
,6.897975686,6.897975686,13,0,21,34
0,-3.917619096,3.917619096,13,0,21,34
0,0.236672672,0.236672672,13,0,21,34
,1.997229681,1.997229681,13,0,21,34
0,3.096920994,3.096920994,13,0,21,34
0,7.004002225,7.004002225,13,0,21,34
0,-10.2816731,10.2816731,13,0,21,34
0,4.066354358,4.066354358,13,0,21,34
0,6.061877643,6.061877643,13,0,21,34
0,-2.633823893,2.633823893,13,0,21,34
0,6.229244849,6.229244849,13,0,21,34
0,-6.564246557,6.564246557,13,0,21,34
0,-6.243132551,6.243132551,13,0,21,34
0,12.82874617,12.82874617,13,0,21,34
0,-11.34335953,11.34335953,13,0,21,34
0,-1.651765735,1.651765735,13,0,21,34
0,-0.340528085,0.340528085,13,0,21,34
0,6.886535333,6.886535333,13,0,21,34
0,-10.51740661,10.51740661,13,0,21,34
0,-0.075893894,0.075893894,13,0,21,34
1,19.39878765,19.39878765,13,0,21,34
0,-3.648772134,3.648772134,13,0,21,34
0,1.989268974,1.989268974,13,0,21,34
0,-5.650095461,5.650095461,13,0,21,34
0,-3.020257744,3.020257744,13,0,21,34
0,-12.41365105,12.41365105,13,0,21,34
1,11.85946357,11.85946357,13,0,21,34
0,-0.526307446,0.526307446,13,0,21,34
0,5.732771774,5.732771774,13,0,21,34
0,-6.57535017,6.57535017,13,0,21,34
0,2.021902373,2.021902373,13,0,21,34
0,-5.981657854,5.981657854,13,0,21,34
1,3.016063557,3.016063557,13,0,21,34
0,9.48029595,9.48029595,13,0,21,34
0,-8.074988098,8.074988098,13,0,21,34
0,1.351154194,1.351154194,13,0,21,34
0,-1.589372598,1.589372598,13,0,21,34
0,-5.505121856,5.505121856,13,0,21,34
0,4.385245493,4.385245493,13,0,21,34
0,1.426568313,1.426568313,13,0,21,34
0,3.603468911,3.603468911,13,0,21,34
1,-8.988152323,8.988152323,13,0,21,34
0,-5.469262889,5.469262889,13,0,21,34
0,2.652647784,2.652647784,13,0,21,34
,0.420263666,0.420263666,13,0,21,34
0,-1.486271415,1.486271415,13,0,21,34
0,-1.94715717,1.94715717,13,0,21,34
,-2.264435439,2.264435439,13,0,21,34
0,-7.105652769,7.105652769,13,0,21,34
0,-1.331036775,1.331036775,13,0,21,34
0,4.193046597,4.193046597,13,0,21,34
0,6.653420805,6.653420805,13,0,21,34
0,1.095797747,1.095797747,13,0,21,34
0,4.389757184,4.389757184,13,0,21,34
0,-3.462980095,3.462980095,13,0,21,34
1,-5.027258461,5.027258461,13,0,21,34
0,13.43200595,13.43200595,13,0,21,34
0,-8.804053656,8.804053656,13,0,21,34
0,1.336083552,1.336083552,13,0,21,34
0,-2.294129203,2.294129203,13,0,21,34
0,1.972751813,1.972751813,13,0,21,34
0,2.676152083,2.676152083,13,0,21,34
0,-0.350240604,0.350240604,13,0,21,34
0,-1.233263492,1.233263492,13,0,21,34
0,4.241792806,4.241792806,13,0,21,34
0,3.837245472,3.837245472,13,0,21,34
0,-1.358163585,1.358163585,13,0,21,34
0,4.752875697,4.752875697,13,0,21,34
0,-2.036143465,2.036143465,13,0,21,34
0,-2.889169632,2.889169632,13,0,21,34
0,3.673935355,3.673935355,13,0,21,34
0,-2.867621664,2.867621664,13,0,21,34
0,5.580406865,5.580406865,13,0,21,34
0,-1.763859863,1.763859863,13,0,21,34
0,-1.303883711,1.303883711,13,0,21,34
0,-3.62712801,3.62712801,13,0,21,34
0,-2.334109655,2.334109655,13,0,21,34
0,3.786662083,3.786662083,13,0,21,34
0,2.08327509,2.08327509,13,0,21,34
0,0.09032155,0.09032155,13,0,21,34
0,-8.248161117,8.248161117,13,0,21,34
0,-8.683115577,8.683115577,13,0,21,34
0,7.745538654,7.745538654,13,0,21,34
0,-7.294872124,7.294872124,13,0,21,34
0,5.798159065,5.798159065,13,0,21,34
0,5.56873627,5.56873627,13,0,21,34
0,0.689765952,0.689765952,13,0,21,34
0,-6.127970692,6.127970692,13,0,21,34
0,-5.913508399,5.913508399,13,0,21,34
0,9.294139966,9.294139966,13,0,21,34
0,1.207127417,1.207127417,13,0,21,34
0,5.874561444,5.874561444,13,0,21,34
0,-0.423500633,0.423500633,13,0,21,34
0,5.389811152,5.389811152,13,0,21,34
0,-2.161905155,2.161905155,13,0,21,34
0,5.228516566,5.228516566,13,0,21,34
0,1.326374223,1.326374223,13,0,21,34
0,-8.016988693,8.016988693,13,0,21,34
0,0.404383897,0.404383897,13,0,21,34
0,2.682916213,2.682916213,13,0,21,34
0,-1.268686237,1.268686237,13,0,21,34
0,-1.540958275,1.540958275,13,0,21,34
0,-0.425727474,0.425727474,13,0,21,34
0,-2.383930949,2.383930949,13,0,21,34
0,-4.793761356,4.793761356,13,0,21,34
0,2.220033641,2.220033641,13,0,21,34
0,-11.12190773,11.12190773,13,0,21,34
0,0.171521154,0.171521154,14,0,24,29
0,-1.521946413,1.521946413,14,0,24,29
0,1.940493072,1.940493072,14,0,24,29
0,-5.370615725,5.370615725,14,0,24,29
0,0.983270591,0.983270591,14,0,24,29
0,-4.853608641,4.853608641,14,0,24,29
0,6.348166702,6.348166702,14,0,24,29
0,-7.680972732,7.680972732,14,0,24,29
0,-4.676703861,4.676703861,14,0,24,29
0,-1.140933585,1.140933585,14,0,24,29
0,0.392672236,0.392672236,14,0,24,29
0,-1.240679182,1.240679182,14,0,24,29
0,2.396569362,2.396569362,14,0,24,29
0,8.363367472,8.363367472,14,0,24,29
0,9.626244329,9.626244329,14,0,24,29
0,-3.83817181,3.83817181,14,0,24,29
0,2.82483144,2.82483144,14,0,24,29
0,7.119290977,7.119290977,14,0,24,29
0,0.29794892,0.29794892,14,0,24,29
0,2.534724401,2.534724401,14,0,24,29
0,2.431554607,2.431554607,14,0,24,29
0,-8.00193578,8.00193578,14,0,24,29
0,-7.31809554,7.31809554,14,0,24,29
0,5.557979339,5.557979339,14,0,24,29
0,-5.267065539,5.267065539,14,0,24,29
0,-1.657611445,1.657611445,14,0,24,29
0,2.716610029,2.716610029,14,0,24,29
0,0.097366757,0.097366757,14,0,24,29
0,-8.593304098,8.593304098,14,0,24,29
1,4.614272988,4.614272988,14,0,24,29
0,1.120572154,1.120572154,14,0,24,29
0,-3.844802929,3.844802929,14,0,24,29
24,-2.594438837,2.594438837,14,0,24,29
0,1.543940399,1.543940399,14,0,24,29
0,0.968567476,0.968567476,14,0,24,29
0,4.833961691,4.833961691,14,0,24,29
0,-0.330533224,0.330533224,14,0,24,29
0,10.56138031,10.56138031,14,0,24,29
0,0.413453061,0.413453061,14,0,24,29
0,-4.95090703,4.95090703,14,0,24,29
0,-1.983140245,1.983140245,14,0,24,29
0,1.800528749,1.800528749,14,0,24,29
0,2.96694957,2.96694957,14,0,24,29
0,-6.734938359,6.734938359,14,0,24,29
0,-9.103892224,9.103892224,14,0,24,29
0,-5.281145448,5.281145448,14,0,24,29
0,6.737524217,6.737524217,14,0,24,29
0,4.710637667,4.710637667,14,0,24,29
0,10.11087457,10.11087457,14,0,24,29
0,1.14215135,1.14215135,14,0,24,29
0,2.319924531,2.319924531,14,0,24,29
0,-9.540291948,9.540291948,14,0,24,29
0,-4.736517386,4.736517386,14,0,24,29
0,-1.236957438,1.236957438,14,0,24,29
0,-4.472422026,4.472422026,14,0,24,29
0,2.219979533,2.219979533,14,0,24,29
0,-2.08729439,2.08729439,14,0,24,29
0,5.320372399,5.320372399,14,0,24,29
0,-2.5348436,2.5348436,14,0,24,29
0,-2.726488669,2.726488669,14,0,24,29
0,6.813304191,6.813304191,14,0,24,29
0,4.824960891,4.824960891,14,0,24,29
0,3.299178608,3.299178608,14,0,24,29
0,4.665112365,4.665112365,14,0,24,29
0,-2.98494629,2.98494629,14,0,24,29
0,-1.941790314,1.941790314,14,0,24,29
0,-6.919067588,6.919067588,14,0,24,29
0,17.01779008,17.01779008,14,0,24,29
0,3.858779047,3.858779047,14,0,24,29
0,-0.003040958,0.003040958,14,0,24,29
0,-0.306455454,0.306455454,14,0,24,29
0,-7.451276371,7.451276371,14,0,24,29
0,-2.862778623,2.862778623,14,0,24,29
0,-7.529631654,7.529631654,14,0,24,29
0,-6.761814386,6.761814386,14,0,24,29
0,5.291396915,5.291396915,14,0,24,29
0,11.12380762,11.12380762,14,0,24,29
0,-4.379030339,4.379030339,14,0,24,29
0,4.715599711,4.715599711,14,0,24,29
0,4.280730715,4.280730715,14,0,24,29
0,4.989715658,4.989715658,14,0,24,29
25,-0.640562408,0.640562408,14,0,24,29
0,-7.852323559,7.852323559,14,0,24,29
0,0.796753785,0.796753785,14,0,24,29
0,6.309906941,6.309906941,14,0,24,29
0,-2.235056967,2.235056967,14,0,24,29
0,-10.12107618,10.12107618,14,0,24,29
0,-10.8755695,10.8755695,14,0,24,29
0,0.136367654,0.136367654,14,0,24,29
0,0.892586023,0.892586023,14,0,24,29
0,-2.52677178,2.52677178,14,0,24,29
0,1.086955168,1.086955168,14,0,24,29
0,12.24849937,12.24849937,14,0,24,29
0,-3.622695219,3.622695219,14,0,24,29
0,8.666216764,8.666216764,14,0,24,29
0,1.095605665,1.095605665,14,0,24,29
0,-13.39456932,13.39456932,14,0,24,29
0,4.452285263,4.452285263,14,0,24,29
0,-0.528082019,0.528082019,14,0,24,29
0,-3.073006342,3.073006342,14,0,24,29
0,-9.210011555,9.210011555,14,0,24,29
0,2.539346117,2.539346117,14,0,24,29
0,-5.341395827,5.341395827,14,0,24,29
0,6.999978116,6.999978116,14,0,24,29
-1,-0.741473853,0.741473853,14,0,24,29
0,3.15305013,3.15305013,14,0,24,29
0,11.54875809,11.54875809,14,0,24,29
0,-7.903889193,7.903889193,14,0,24,29
0,-7.20510442,7.20510442,14,0,24,29
0,8.427484997,8.427484997,14,0,24,29
0,-5.653455832,5.653455832,14,0,24,29
0,-6.903031691,6.903031691,14,0,24,29
0,-6.553738714,6.553738714,14,0,24,29
0,1.431638787,1.431638787,14,0,24,29
0,-2.398675346,2.398675346,14,0,24,29
0,0.405708327,0.405708327,14,0,24,29
0,1.58317704,1.58317704,14,0,24,29
50,6.744040413,6.744040413,14,0,24,29
0,10.42817833,10.42817833,14,0,24,29
0,-1.031893463,1.031893463,14,0,24,29
0,-0.849208103,0.849208103,14,0,24,29
-1,10.44248788,10.44248788,14,0,24,29
0,-4.492260768,4.492260768,14,0,24,29
0,-2.425771943,2.425771943,14,0,24,29
0,0.833977895,0.833977895,14,0,24,29
0,0.426267766,0.426267766,14,0,24,29
0,-11.89190975,11.89190975,14,0,24,29
0,2.042917548,2.042917548,14,0,24,29
0,0.384788551,0.384788551,14,0,24,29
-1,-2.780903605,2.780903605,14,0,24,29
0,5.463730279,5.463730279,14,0,24,29
0,3.518753214,3.518753214,14,0,24,29
0,0.986924172,0.986924172,14,0,24,29
0,3.331714828,3.331714828,14,0,24,29
0,3.922821809,3.922821809,14,0,24,29
0,-0.420648035,0.420648035,14,0,24,29
0,-4.006812095,4.006812095,14,0,24,29
0,-4.714831221,4.714831221,14,0,24,29
0,-7.904344077,7.904344077,14,0,24,29
0,-2.502073402,2.502073402,14,0,24,29
-1,1.118431096,1.118431096,14,0,24,29
0,2.397393334,2.397393334,14,0,24,29
0,-4.39717653,4.39717653,14,0,24,29
0,-2.637652699,2.637652699,14,0,24,29
1,-2.993536009,2.993536009,14,0,24,29
0,1.632569225,1.632569225,14,0,24,29
0,0.036792439,0.036792439,14,0,24,29
0,-2.626763722,2.626763722,14,0,24,29
-2,2.569935104,2.569935104,14,0,24,29
1,7.009451008,7.009451008,14,0,24,29
0,0.349524022,0.349524022,14,0,24,29
0,-4.160619081,4.160619081,14,0,24,29
0,-0.28042368,0.28042368,14,0,24,29
0,-7.061780453,7.061780453,14,0,24,29
0,-6.124216214,6.124216214,14,0,24,29
0,3.751189737,3.751189737,14,0,24,29
0,-2.675156445,2.675156445,14,0,24,29
0,2.291921541,2.291921541,14,0,24,29
0,2.317245511,2.317245511,14,0,24,29
0,7.029104361,7.029104361,14,0,24,29
0,4.820537208,4.820537208,14,0,24,29
0,10.94394767,10.94394767,14,0,24,29
0,0.705254286,0.705254286,14,0,24,29
0,-3.182818888,3.182818888,14,0,24,29
0,-4.350927078,4.350927078,14,0,24,29
0,4.449859655,4.449859655,14,0,24,29
0,0.39192356,0.39192356,14,0,24,29
0,5.219235375,5.219235375,14,0,24,29
0,-5.515279529,5.515279529,14,0,24,29
0,-6.630380523,6.630380523,14,0,24,29
0,-0.338200297,0.338200297,14,0,24,29
0,-7.849379833,7.849379833,14,0,24,29
0,9.242203085,9.242203085,14,0,24,29
0,-1.759277937,1.759277937,14,0,24,29
0,3.588309309,3.588309309,14,0,24,29
-1,-4.902163899,4.902163899,14,0,24,29
0,-8.897789761,8.897789761,14,0,24,29
0,7.766028927,7.766028927,14,0,24,29
0,-2.500376,2.500376,14,0,24,29
0,-9.046525043,9.046525043,14,0,24,29
0,-3.255059499,3.255059499,14,0,24,29
0,15.66965698,15.66965698,14,0,24,29
0,5.425902683,5.425902683,14,0,24,29
0,-2.150610986,2.150610986,14,0,24,29
0,1.880145129,1.880145129,14,0,24,29
0,-0.870734473,0.870734473,14,0,24,29
0,3.982219305,3.982219305,14,0,24,29
0,4.676000009,4.676000009,14,0,24,29
0,0.589139935,0.589139935,14,0,24,29
-1,-5.059439029,5.059439029,14,0,24,29
0,6.308337047,6.308337047,14,0,24,29
0,-9.255680891,9.255680891,14,0,24,29
0,1.748019079,1.748019079,14,0,24,29
0,-3.386019765,3.386019765,14,0,24,29
0,-0.169719493,0.169719493,14,0,24,29
0,1.905227261,1.905227261,14,0,24,29
0,1.413498316,1.413498316,14,0,24,29
0,0.295824342,0.295824342,14,0,24,29
0,4.930690739,4.930690739,14,0,24,29
0,-0.04199987,0.04199987,14,0,24,29
0,0.372422464,0.372422464,15,0,42,37
16,-1.006136359,1.006136359,15,0,42,37
,-4.59143565,4.59143565,15,0,42,37
-3,3.900388605,3.900388605,15,0,42,37
2,0.338502671,0.338502671,15,0,42,37
47,4.650283348,4.650283348,15,0,42,37
10,4.010791345,4.010791345,15,0,42,37
28,-4.46392669,4.46392669,15,0,42,37
45,-6.390418564,6.390418564,15,0,42,37
-2,-1.76741143,1.76741143,15,0,42,37
51,-8.044215948,8.044215948,15,0,42,37
-10,-0.161049888,0.161049888,15,0,42,37
26,6.024856523,6.024856523,15,0,42,37
0,0.65983899,0.65983899,15,0,42,37
2,4.081636514,4.081636514,15,0,42,37
0,-4.224208525,4.224208525,15,0,42,37
1,4.668301975,4.668301975,15,0,42,37
,-2.805677573,2.805677573,15,0,42,37
0,1.425028714,1.425028714,15,0,42,37
45,7.215725013,7.215725013,15,0,42,37
48,1.654088325,1.654088325,15,0,42,37
28,0.092320792,0.092320792,15,0,42,37
35,1.522818364,1.522818364,15,0,42,37
1,1.604755337,1.604755337,15,0,42,37
31,-15.76725462,15.76725462,15,0,42,37
18,-0.858761296,0.858761296,15,0,42,37
99,-0.371022641,0.371022641,15,0,42,37
22,6.159153737,6.159153737,15,0,42,37
9,-3.411020258,3.411020258,15,0,42,37
7,8.139831712,8.139831712,15,0,42,37
8,0.396109076,0.396109076,15,0,42,37
6,0.964823096,0.964823096,15,0,42,37
4,-5.782692874,5.782692874,15,0,42,37
4,-3.225859366,3.225859366,15,0,42,37
2,-1.09102493,1.09102493,15,0,42,37
-1,-2.581715178,2.581715178,15,0,42,37
0,2.580988402,2.580988402,15,0,42,37
2,2.653889232,2.653889232,15,0,42,37
1,0.024013113,0.024013113,15,0,42,37
2,-5.327709995,5.327709995,15,0,42,37
4,4.832316057,4.832316057,15,0,42,37
1,-2.14754047,2.14754047,15,0,42,37
5,5.536902586,5.536902586,15,0,42,37
0,2.654303327,2.654303327,15,0,42,37
1,-5.531863842,5.531863842,15,0,42,37
1,-9.462552044,9.462552044,15,0,42,37
32,-4.551568302,4.551568302,15,0,42,37
-5,5.08942179,5.08942179,15,0,42,37
1,4.829340698,4.829340698,15,0,42,37
3,4.741040815,4.741040815,15,0,42,37
0,-2.934738207,2.934738207,15,0,42,37
23,9.494958771,9.494958771,15,0,42,37
4,-5.085644799,5.085644799,15,0,42,37
0,-2.793084171,2.793084171,15,0,42,37
1,4.063565137,4.063565137,15,0,42,37
-1,0.931085018,0.931085018,15,0,42,37
-3,0.250152525,0.250152525,15,0,42,37
-1,1.564616993,1.564616993,15,0,42,37
3,9.917988951,9.917988951,15,0,42,37
28,-1.989187895,1.989187895,15,0,42,37
53,3.225141198,3.225141198,15,0,42,37
1,-1.34070457,1.34070457,15,0,42,37
0,-2.070459616,2.070459616,15,0,42,37
-1,1.802176861,1.802176861,15,0,42,37
1,1.759487586,1.759487586,15,0,42,37
25,-4.511688348,4.511688348,15,0,42,37
2,-9.341473396,9.341473396,15,0,42,37
2,-2.095808405,2.095808405,15,0,42,37
3,-2.982511799,2.982511799,15,0,42,37
4,-6.190281131,6.190281131,15,0,42,37
1,-1.798719483,1.798719483,15,0,42,37
0,-4.110354926,4.110354926,15,0,42,37
1,-3.501779386,3.501779386,15,0,42,37
-1,0.376449979,0.376449979,15,0,42,37
1,6.250973755,6.250973755,15,0,42,37
-3,3.121687311,3.121687311,15,0,42,37
-1,-1.442288331,1.442288331,15,0,42,37
1,7.250795782,7.250795782,15,0,42,37
1,4.738990818,4.738990818,15,0,42,37
25,-14.4742678,14.4742678,15,0,42,37
-11,-1.868041349,1.868041349,15,0,42,37
0,14.244904,14.244904,15,0,42,37
-2,-0.786970105,0.786970105,15,0,42,37
-1,5.138230341,5.138230341,15,0,42,37
3,-3.941788491,3.941788491,15,0,42,37
0,-0.060828287,0.060828287,15,0,42,37
0,-5.403423459,5.403423459,15,0,42,37
0,-4.863212823,4.863212823,15,0,42,37
0,2.610046477,2.610046477,15,0,42,37
0,4.1662177,4.1662177,15,0,42,37
33,14.8383356,14.8383356,15,0,42,37
0,2.199290271,2.199290271,15,0,42,37
0,1.013205719,1.013205719,15,0,42,37
2,-1.965590373,1.965590373,15,0,42,37
0,-1.018892617,1.018892617,15,0,42,37
2,2.974639015,2.974639015,15,0,42,37
0,-5.173962177,5.173962177,15,0,42,37
-2,1.291078911,1.291078911,15,0,42,37
-2,0.715011215,0.715011215,15,0,42,37
0,4.115404586,4.115404586,15,0,42,37
0,4.527052559,4.527052559,15,0,42,37
-2,-3.091035195,3.091035195,15,0,42,37
0,-4.796225643,4.796225643,15,0,42,37
1,16.80902857,16.80902857,15,0,42,37
17,2.055094114,2.055094114,15,0,42,37
1,-6.455939026,6.455939026,15,0,42,37
0,5.047952747,5.047952747,15,0,42,37
0,-3.122496009,3.122496009,15,0,42,37
3,-0.209727315,0.209727315,15,0,42,37
4,-0.171456468,0.171456468,15,0,42,37
4,1.517441923,1.517441923,15,0,42,37
0,5.272317346,5.272317346,15,0,42,37
4,-1.279784204,1.279784204,15,0,42,37
6,-5.459763187,5.459763187,15,0,42,37
0,-5.055478409,5.055478409,15,0,42,37
1,-4.780091199,4.780091199,15,0,42,37
-3,1.801551449,1.801551449,15,0,42,37
-2,-1.738427588,1.738427588,15,0,42,37
0,2.759613425,2.759613425,15,0,42,37
-2,7.921316939,7.921316939,15,0,42,37
0,-3.151010873,3.151010873,15,0,42,37
2,0.532067883,0.532067883,15,0,42,37
0,0.038889962,0.038889962,15,0,42,37
0,-2.184014925,2.184014925,15,0,42,37
0,-2.037408663,2.037408663,15,0,42,37
-2,3.145400185,3.145400185,15,0,42,37
0,-0.600546817,0.600546817,15,0,42,37
0,0.689105049,0.689105049,15,0,42,37
0,9.738594171,9.738594171,15,0,42,37
1,-0.795771208,0.795771208,15,0,42,37
0,-0.321731029,0.321731029,15,0,42,37
2,-0.225266322,0.225266322,15,0,42,37
1,-5.768100027,5.768100027,15,0,42,37
