wtp,vMC,aMC,subj,gender,age,ChangeAnxiety,group
5,4.809853387,4.809853387,15,1,30,0,0
9,-9.291211684,9.291211684,15,1,30,0,0
4,5.16326132,5.16326132,15,1,30,0,0
0,-3.60155597,3.60155597,15,1,30,0,0
0,-0.269358625,0.269358625,15,1,30,0,0
0,5.22030112,5.22030112,15,1,30,0,0
0,-0.194553169,0.194553169,15,1,30,0,0
0,-5.701653239,5.701653239,15,1,30,0,0
0,-7.114497443,7.114497443,15,1,30,0,0
1,-7.63524144,7.63524144,15,1,30,0,0
0,2.501821733,2.501821733,15,1,30,0,0
0,-2.957586925,2.957586925,15,1,30,0,0
0,9.22389198,9.22389198,15,1,30,0,0
1,-1.36756333,1.36756333,15,1,30,0,0
3,5.569194519,5.569194519,15,1,30,0,0
0,-5.784739637,5.784739637,15,1,30,0,0
0,1.408946009,1.408946009,15,1,30,0,0
0,6.89262606,6.89262606,15,1,30,0,0
1,-1.333918084,1.333918084,15,1,30,0,0
4,2.148896604,2.148896604,15,1,30,0,0
1,-4.240981418,4.240981418,15,1,30,0,0
3,2.995918578,2.995918578,15,1,30,0,0
2,9.559311415,9.559311415,15,1,30,0,0
0,-10.02829294,10.02829294,15,1,30,0,0
0,-3.891697743,3.891697743,15,1,30,0,0
0,-5.954676646,5.954676646,15,1,30,0,0
0,5.758969209,5.758969209,15,1,30,0,0
1,-2.870304055,2.870304055,15,1,30,0,0
1,-8.826468614,8.826468614,15,1,30,0,0
0,3.742909001,3.742909001,15,1,30,0,0
1,-1.639206302,1.639206302,15,1,30,0,0
0,-0.07925102,0.07925102,15,1,30,0,0
0,-0.220906967,0.220906967,15,1,30,0,0
0,3.262868545,3.262868545,15,1,30,0,0
0,-5.080096199,5.080096199,15,1,30,0,0
0,-4.744032748,4.744032748,15,1,30,0,0
0,8.670681919,8.670681919,15,1,30,0,0
0,1.320610693,1.320610693,15,1,30,0,0
4,-2.7618455,2.7618455,15,1,30,0,0
2,9.223430294,9.223430294,15,1,30,0,0
0,-2.557057711,2.557057711,15,1,30,0,0
1,1.229819582,1.229819582,15,1,30,0,0
0,2.865115262,2.865115262,15,1,30,0,0
0,1.399303468,1.399303468,15,1,30,0,0
0,-7.995977019,7.995977019,15,1,30,0,0
-3,11.34382306,11.34382306,15,1,30,0,0
1,-3.648626701,3.648626701,15,1,30,0,0
0,2.884211711,2.884211711,15,1,30,0,0
2,5.41197906,5.41197906,15,1,30,0,0
0,-2.826287968,2.826287968,15,1,30,0,0
0,-10.67476967,10.67476967,15,1,30,0,0
2,0.885903277,0.885903277,15,1,30,0,0
0,5.039260376,5.039260376,15,1,30,0,0
-1,1.533646842,1.533646842,15,1,30,0,0
0,0.032618747,0.032618747,15,1,30,0,0
0,5.533982191,5.533982191,15,1,30,0,0
0,-1.51405442,1.51405442,15,1,30,0,0
0,-1.169507067,1.169507067,15,1,30,0,0
0,-5.636909997,5.636909997,15,1,30,0,0
1,1.857565672,1.857565672,15,1,30,0,0
2,-3.143893493,3.143893493,15,1,30,0,0
0,-1.999102476,1.999102476,15,1,30,0,0
0,3.280573438,3.280573438,15,1,30,0,0
1,5.6164278,5.6164278,15,1,30,0,0
2,7.509392617,7.509392617,15,1,30,0,0
0,-1.488408531,1.488408531,15,1,30,0,0
0,4.148826861,4.148826861,15,1,30,0,0
0,-4.378608032,4.378608032,15,1,30,0,0
0,4.035156455,4.035156455,15,1,30,0,0
0,-2.350789634,2.350789634,15,1,30,0,0
0,-7.843880667,7.843880667,15,1,30,0,0
0,8.920686155,8.920686155,15,1,30,0,0
-1,-4.003938995,4.003938995,15,1,30,0,0
0,1.510537787,1.510537787,15,1,30,0,0
0,0.04843537,0.04843537,15,1,30,0,0
0,-8.473686971,8.473686971,15,1,30,0,0
-1,8.194348547,8.194348547,15,1,30,0,0
,-4.0870888,4.0870888,16,2,20,0,1
48,4.712717231,4.712717231,16,2,20,0,1
0,6.38526509,6.38526509,16,2,20,0,1
0,5.950442969,5.950442969,16,2,20,0,1
-1,3.05944579,3.05944579,16,2,20,0,1
-1,-0.269382305,0.269382305,16,2,20,0,1
-1,-2.711577628,2.711577628,16,2,20,0,1
0,0.978537802,0.978537802,16,2,20,0,1
0,-1.867862272,1.867862272,16,2,20,0,1
0,-3.416331364,3.416331364,16,2,20,0,1
-2,2.675388275,2.675388275,16,2,20,0,1
0,-0.847708873,0.847708873,16,2,20,0,1
0,-9.673330816,9.673330816,16,2,20,0,1
0,7.956159513,7.956159513,16,2,20,0,1
-1,4.311419845,4.311419845,16,2,20,0,1
0,3.181106767,3.181106767,16,2,20,0,1
0,-4.778812214,4.778812214,16,2,20,0,1
0,3.5143207,3.5143207,16,2,20,0,1
0,-6.819836942,6.819836942,16,2,20,0,1
0,2.106392645,2.106392645,16,2,20,0,1
0,-9.128693381,9.128693381,16,2,20,0,1
-2,-1.076548032,1.076548032,16,2,20,0,1
-1,-1.782243524,1.782243524,16,2,20,0,1
0,7.055891315,7.055891315,16,2,20,0,1
0,-5.285692282,5.285692282,16,2,20,0,1
0,-4.557002241,4.557002241,16,2,20,0,1
5,-5.813436218,5.813436218,16,2,20,0,1
4,4.457591347,4.457591347,16,2,20,0,1
1,4.440049926,4.440049926,16,2,20,0,1
1,3.080597717,3.080597717,16,2,20,0,1
1,-3.649011027,3.649011027,16,2,20,0,1
2,1.685409294,1.685409294,16,2,20,0,1
2,3.900148988,3.900148988,16,2,20,0,1
4,4.641757307,4.641757307,16,2,20,0,1
5,-5.007285048,5.007285048,16,2,20,0,1
1,0.829157541,0.829157541,16,2,20,0,1
,11.54484295,11.54484295,16,2,20,0,1
,-3.707596816,3.707596816,16,2,20,0,1
2,0.229820641,0.229820641,16,2,20,0,1
3,-2.614950008,2.614950008,16,2,20,0,1
3,-3.934464347,3.934464347,16,2,20,0,1
0,2.084826721,2.084826721,16,2,20,0,1
0,-8.02184415,8.02184415,16,2,20,0,1
0,-0.677901161,0.677901161,16,2,20,0,1
,7.603081149,7.603081149,16,2,20,0,1
0,-6.468173227,6.468173227,16,2,20,0,1
,0.44083072,0.44083072,16,2,20,0,1
6,8.59863861,8.59863861,16,2,20,0,1
3,0.283124692,0.283124692,16,2,20,0,1
2,-7.214954017,7.214954017,16,2,20,0,1
2,2.011197361,2.011197361,16,2,20,0,1
0,8.16179801,8.16179801,16,2,20,0,1
,0.110918326,0.110918326,16,2,20,0,1
,-3.800656375,3.800656375,16,2,20,0,1
,4.522647746,4.522647746,16,2,20,0,1
,-2.13060563,2.13060563,16,2,20,0,1
0,1.810477615,1.810477615,16,2,20,0,1
2,-1.83797265,1.83797265,16,2,20,0,1
0,6.324678113,6.324678113,16,2,20,0,1
0,-3.441063113,3.441063113,16,2,20,0,1
0,4.622888714,4.622888714,16,2,20,0,1
6,-5.036608899,5.036608899,16,2,20,0,1
,-5.187829065,5.187829065,16,2,20,0,1
,-4.760494539,4.760494539,16,2,20,0,1
,-4.933250452,4.933250452,16,2,20,0,1
2,-1.633039758,1.633039758,16,2,20,0,1
,2.39379859,2.39379859,16,2,20,0,1
0,7.123883913,7.123883913,16,2,20,0,1
1,6.208955559,6.208955559,16,2,20,0,1
0,-1.919927905,1.919927905,16,2,20,0,1
3,-0.862020833,0.862020833,16,2,20,0,1
3,-1.515180166,1.515180166,16,2,20,0,1
3,-6.948980692,6.948980692,16,2,20,0,1
3,-1.591866941,1.591866941,16,2,20,0,1
3,5.487132098,5.487132098,16,2,20,0,1
4,-3.241400323,3.241400323,16,2,20,0,1
4,13.04647068,13.04647068,16,2,20,0,1
,-8.521088026,8.521088026,16,2,20,0,1
1,-8.800185901,8.800185901,16,2,20,0,1
6,5.231351277,5.231351277,16,2,20,0,1
,-1.775613621,1.775613621,16,2,20,0,1
3,2.679581304,2.679581304,16,2,20,0,1
3,3.56974019,3.56974019,16,2,20,0,1
2,-0.396583585,0.396583585,16,2,20,0,1
3,-6.738044596,6.738044596,16,2,20,0,1
,-11.21885209,11.21885209,16,2,20,0,1
,-0.777518397,0.777518397,16,2,20,0,1
,-0.945605109,0.945605109,16,2,20,0,1
6,3.797402503,3.797402503,16,2,20,0,1
4,5.652112776,5.652112776,16,2,20,0,1
0,-3.084667476,3.084667476,16,2,20,0,1
3,5.042891772,5.042891772,16,2,20,0,1
3,2.24806995,2.24806995,16,2,20,0,1
4,0.859691328,0.859691328,16,2,20,0,1
4,-1.306954371,1.306954371,16,2,20,0,1
2,-3.700724582,3.700724582,16,2,20,0,1
,-11.02357552,11.02357552,16,2,20,0,1
3,5.924104433,5.924104433,16,2,20,0,1
3,-2.738210237,2.738210237,16,2,20,0,1
5,16.01269071,16.01269071,16,2,20,0,1
3,-1.127022303,1.127022303,16,2,20,0,1
0,10.61857988,10.61857988,16,2,20,0,1
0,-14.25400175,14.25400175,16,2,20,0,1
4,9.449630061,9.449630061,16,2,20,0,1
2,6.952627898,6.952627898,16,2,20,0,1
8,-7.449268671,7.449268671,16,2,20,0,1
3,1.009551075,1.009551075,16,2,20,0,1
0,-9.339980576,9.339980576,16,2,20,0,1
0,9.799439404,9.799439404,16,2,20,0,1
0,3.119814273,3.119814273,16,2,20,0,1
-2,4.310990262,4.310990262,16,2,20,0,1
0,-6.505419548,6.505419548,16,2,20,0,1
0,1.719075059,1.719075059,16,2,20,0,1
7,1.155048923,1.155048923,16,2,20,0,1
4,-1.455723251,1.455723251,16,2,20,0,1
3,0.375449677,0.375449677,16,2,20,0,1
0,0.567018386,0.567018386,16,2,20,0,1
1,-1.571623009,1.571623009,16,2,20,0,1
4,0.044890873,0.044890873,16,2,20,0,1
0,0.689765981,0.689765981,16,2,20,0,1
1,-1.754575967,1.754575967,16,2,20,0,1
6,-0.769972683,0.769972683,16,2,20,0,1
1,-17.80476463,17.80476463,16,2,20,0,1
3,0.84293827,0.84293827,16,2,20,0,1
2,8.841125483,8.841125483,16,2,20,0,1
,5.664008042,5.664008042,16,2,20,0,1
3,-9.274022569,9.274022569,16,2,20,0,1
3,3.252706221,3.252706221,16,2,20,0,1
4,-7.711673892,7.711673892,16,2,20,0,1
6,8.919802337,8.919802337,16,2,20,0,1
6,-5.580471368,5.580471368,16,2,20,0,1
1,10.57983567,10.57983567,16,2,20,0,1
0,2.033846943,2.033846943,16,2,20,0,1
3,-5.070154603,5.070154603,16,2,20,0,1
4,-9.224286984,9.224286984,16,2,20,0,1
2,1.923400438,1.923400438,16,2,20,0,1
4,8.514011789,8.514011789,16,2,20,0,1
7,5.030138333,5.030138333,16,2,20,0,1
3,7.596089034,7.596089034,16,2,20,0,1
0,-6.506390877,6.506390877,16,2,20,0,1
0,1.474735898,1.474735898,16,2,20,0,1
2,-8.391833419,8.391833419,16,2,20,0,1
4,-2.388354656,2.388354656,16,2,20,0,1
0,0.111494262,0.111494262,16,2,20,0,1
5,-0.159138035,0.159138035,16,2,20,0,1
2,-3.618967011,3.618967011,16,2,20,0,1
1,7.400876344,7.400876344,16,2,20,0,1
3,6.475530678,6.475530678,16,2,20,0,1
1,-6.854509699,6.854509699,16,2,20,0,1
2,1.050544307,1.050544307,16,2,20,0,1
5,-2.950581185,2.950581185,16,2,20,0,1
5,5.387179313,5.387179313,16,2,20,0,1
3,-2.499500072,2.499500072,16,2,20,0,1
3,-6.64271845,6.64271845,16,2,20,0,1
4,-9.050678608,9.050678608,16,2,20,0,1
,3.200340553,3.200340553,16,2,20,0,1
0,0.665841105,0.665841105,16,2,20,0,1
2,0.616076849,0.616076849,16,2,20,0,1
4,-5.275349265,5.275349265,16,2,20,0,1
3,4.644975081,4.644975081,16,2,20,0,1
5,6.351487168,6.351487168,16,2,20,0,1
1,-6.045811091,6.045811091,16,2,20,0,1
4,3.927158679,3.927158679,16,2,20,0,1
1,5.244210387,5.244210387,16,2,20,0,1
1,4.904408925,4.904408925,16,2,20,0,1
5,5.875244513,5.875244513,16,2,20,0,1
8,-1.93502097,1.93502097,16,2,20,0,1
,-6.229907238,6.229907238,16,2,20,0,1
6,-8.711495857,8.711495857,16,2,20,0,1
,10.9338516,10.9338516,16,2,20,0,1
11,5.587805383,5.587805383,16,2,20,0,1
0,-4.037102136,4.037102136,16,2,20,0,1
1,2.521841249,2.521841249,16,2,20,0,1
4,1.29373666,1.29373666,16,2,20,0,1
2,1.38773714,1.38773714,16,2,20,0,1
0,4.712116938,4.712116938,16,2,20,0,1
5,2.770270199,2.770270199,16,2,20,0,1
1,-3.986251557,3.986251557,16,2,20,0,1
2,4.172302096,4.172302096,16,2,20,0,1
2,-0.050788913,0.050788913,16,2,20,0,1
2,-7.999289515,7.999289515,16,2,20,0,1
0,-9.495810965,9.495810965,16,2,20,0,1
6,-7.140502569,7.140502569,16,2,20,0,1
6,5.055763684,5.055763684,16,2,20,0,1
2,3.227837003,3.227837003,16,2,20,0,1
1,-0.625833311,0.625833311,16,2,20,0,1
6,-4.974121883,4.974121883,16,2,20,0,1
1,7.331855184,7.331855184,16,2,20,0,1
1,-1.210341411,1.210341411,16,2,20,0,1
4,6.975284455,6.975284455,16,2,20,0,1
7,5.511744971,5.511744971,16,2,20,0,1
11,-8.73866339,8.73866339,16,2,20,0,1
10,4.324771116,4.324771116,16,2,20,0,1
2,-9.253889054,9.253889054,16,2,20,0,1
4,7.718651495,7.718651495,16,2,20,0,1
1,6.65490026,6.65490026,16,2,20,0,1
2,2.415181878,2.415181878,16,2,20,0,1
5,-7.252635146,7.252635146,16,2,20,0,1
3,2.273873742,2.273873742,16,2,20,0,1
4,4.186945972,4.186945972,16,2,20,0,1
0,-3.293774459,3.293774459,17,1,28,5,1
0,0.4604758,0.4604758,17,1,28,5,1
-1,4.872403823,4.872403823,17,1,28,5,1
0,6.925545544,6.925545544,17,1,28,5,1
0,-0.723245254,0.723245254,17,1,28,5,1
0,0.901192402,0.901192402,17,1,28,5,1
0,-0.561829552,0.561829552,17,1,28,5,1
0,7.887602009,7.887602009,17,1,28,5,1
0,-7.390950107,7.390950107,17,1,28,5,1
0,0.737793203,0.737793203,17,1,28,5,1
0,2.416973493,2.416973493,17,1,28,5,1
0,-1.035002508,1.035002508,17,1,28,5,1
0,-6.98012517,6.98012517,17,1,28,5,1
,-2.326175291,2.326175291,17,1,28,5,1
,-6.737591618,6.737591618,17,1,28,5,1
0,1.31642634,1.31642634,17,1,28,5,1
0,-1.067608408,1.067608408,17,1,28,5,1
0,-5.193580109,5.193580109,17,1,28,5,1
0,11.70212546,11.70212546,17,1,28,5,1
0,3.332886041,3.332886041,17,1,28,5,1
0,-2.321741655,2.321741655,17,1,28,5,1
0,-1.67194059,1.67194059,17,1,28,5,1
0,0.386891146,0.386891146,17,1,28,5,1
0,-4.523905233,4.523905233,17,1,28,5,1
,0.735106905,0.735106905,17,1,28,5,1
,5.580913087,5.580913087,17,1,28,5,1
,-3.557804114,3.557804114,17,1,28,5,1
0,-0.052396025,0.052396025,17,1,28,5,1
0,4.704033055,4.704033055,17,1,28,5,1
0,-1.493733666,1.493733666,17,1,28,5,1
0,5.113661439,5.113661439,17,1,28,5,1
0,-4.815143888,4.815143888,17,1,28,5,1
0,-0.567838559,0.567838559,17,1,28,5,1
0,-4.154927257,4.154927257,17,1,28,5,1
,-4.125849761,4.125849761,17,1,28,5,1
,-3.985436798,3.985436798,17,1,28,5,1
,-1.185612944,1.185612944,17,1,28,5,1
,-3.949787024,3.949787024,17,1,28,5,1
,5.729102042,5.729102042,17,1,28,5,1
,0.799867806,0.799867806,17,1,28,5,1
,4.525926749,4.525926749,17,1,28,5,1
,-2.001896018,2.001896018,17,1,28,5,1
,4.066714732,4.066714732,17,1,28,5,1
,6.706926676,6.706926676,17,1,28,5,1
0,2.412381332,2.412381332,17,1,28,5,1
0,-4.781335235,4.781335235,17,1,28,5,1
0,-9.180687635,9.180687635,17,1,28,5,1
0,1.459021727,1.459021727,17,1,28,5,1
0,1.286627106,1.286627106,17,1,28,5,1
0,3.310451962,3.310451962,17,1,28,5,1
0,-1.937634224,1.937634224,17,1,28,5,1
0,-5.038725451,5.038725451,17,1,28,5,1
,-0.691520077,0.691520077,17,1,28,5,1
0,-2.406457012,2.406457012,17,1,28,5,1
0,0.84815069,0.84815069,17,1,28,5,1
0,12.50261665,12.50261665,17,1,28,5,1
0,-4.940549816,4.940549816,17,1,28,5,1
0,-2.047695155,2.047695155,17,1,28,5,1
1,-1.773748275,1.773748275,17,1,28,5,1
0,-4.607720314,4.607720314,17,1,28,5,1
0,1.628507544,1.628507544,17,1,28,5,1
0,-1.209593315,1.209593315,17,1,28,5,1
0,9.144660278,9.144660278,17,1,28,5,1
0,0.382386846,0.382386846,17,1,28,5,1
0,-5.714324517,5.714324517,17,1,28,5,1
0,-8.302974896,8.302974896,17,1,28,5,1
0,0.17318916,0.17318916,17,1,28,5,1
0,0.44916335,0.44916335,17,1,28,5,1
0,0.533771559,0.533771559,17,1,28,5,1
0,2.770528286,2.770528286,17,1,28,5,1
0,1.115027677,1.115027677,17,1,28,5,1
0,-1.905855001,1.905855001,17,1,28,5,1
0,4.505579839,4.505579839,17,1,28,5,1
0,-4.564475525,4.564475525,17,1,28,5,1
0,0.510619418,0.510619418,17,1,28,5,1
0,9.093490438,9.093490438,17,1,28,5,1
0,5.016326987,5.016326987,17,1,28,5,1
0,-3.749643475,3.749643475,17,1,28,5,1
0,-3.826715197,3.826715197,17,1,28,5,1
0,0.006628637,0.006628637,17,1,28,5,1
0,7.468469785,7.468469785,17,1,28,5,1
0,8.062322345,8.062322345,17,1,28,5,1
0,5.822690455,5.822690455,17,1,28,5,1
0,-5.272379989,5.272379989,17,1,28,5,1
0,-7.609945411,7.609945411,17,1,28,5,1
0,2.488444293,2.488444293,17,1,28,5,1
0,-6.162635208,6.162635208,17,1,28,5,1
0,-7.339817938,7.339817938,17,1,28,5,1
0,-4.252568702,4.252568702,17,1,28,5,1
0,7.333150486,7.333150486,17,1,28,5,1
0,0.258785084,0.258785084,17,1,28,5,1
0,3.198392176,3.198392176,17,1,28,5,1
0,-2.301351505,2.301351505,17,1,28,5,1
0,-0.250348634,0.250348634,17,1,28,5,1
0,-4.473405597,4.473405597,17,1,28,5,1
0,-4.838803096,4.838803096,17,1,28,5,1
0,5.169262168,5.169262168,17,1,28,5,1
0,8.061994256,8.061994256,17,1,28,5,1
0,4.616786771,4.616786771,17,1,28,5,1
0,-1.842196166,1.842196166,17,1,28,5,1
0,-3.346533541,3.346533541,17,1,28,5,1
0,8.634471583,8.634471583,17,1,28,5,1
0,-1.107082646,1.107082646,17,1,28,5,1
0,4.741207985,4.741207985,17,1,28,5,1
0,0.48619483,0.48619483,17,1,28,5,1
0,7.58552517,7.58552517,17,1,28,5,1
0,-3.016851176,3.016851176,17,1,28,5,1
0,2.603788531,2.603788531,17,1,28,5,1
0,-13.71636936,13.71636936,17,1,28,5,1
0,-11.50534936,11.50534936,17,1,28,5,1
0,-8.507769956,8.507769956,17,1,28,5,1
0,7.456736096,7.456736096,17,1,28,5,1
0,10.51254039,10.51254039,17,1,28,5,1
0,1.354286513,1.354286513,17,1,28,5,1
,3.311529072,3.311529072,17,1,28,5,1
0,-12.89782898,12.89782898,17,1,28,5,1
0,-4.24178769,4.24178769,17,1,28,5,1
0,-2.286446368,2.286446368,17,1,28,5,1
0,1.686453948,1.686453948,17,1,28,5,1
0,-0.196385425,0.196385425,17,1,28,5,1
0,4.68864354,4.68864354,17,1,28,5,1
0,14.72305812,14.72305812,17,1,28,5,1
0,-1.925382248,1.925382248,17,1,28,5,1
0,-1.338156155,1.338156155,17,1,28,5,1
0,-3.065993785,3.065993785,17,1,28,5,1
0,-10.09553545,10.09553545,17,1,28,5,1
0,2.627973217,2.627973217,17,1,28,5,1
0,-2.816629286,2.816629286,17,1,28,5,1
0,8.96586299,8.96586299,17,1,28,5,1
0,10.39464728,10.39464728,17,1,28,5,1
0,3.202446217,3.202446217,17,1,28,5,1
0,-7.040482039,7.040482039,17,1,28,5,1
0,3.974611626,3.974611626,17,1,28,5,1
0,-8.961525949,8.961525949,17,1,28,5,1
0,-1.948659006,1.948659006,17,1,28,5,1
0,-7.061573708,7.061573708,17,1,28,5,1
0,2.981943031,2.981943031,17,1,28,5,1
0,-1.719818833,1.719818833,17,1,28,5,1
0,6.406411909,6.406411909,17,1,28,5,1
0,-0.06887327,0.06887327,17,1,28,5,1
0,-4.544345325,4.544345325,17,1,28,5,1
0,-2.892553254,2.892553254,17,1,28,5,1
0,-9.746780247,9.746780247,17,1,28,5,1
1,7.094237649,7.094237649,17,1,28,5,1
0,-6.098609141,6.098609141,17,1,28,5,1
0,7.813016804,7.813016804,17,1,28,5,1
0,8.47440671,8.47440671,17,1,28,5,1
0,3.114657649,3.114657649,17,1,28,5,1
0,-4.766960334,4.766960334,17,1,28,5,1
0,-2.590970471,2.590970471,17,1,28,5,1
0,2.929440149,2.929440149,17,1,28,5,1
0,-3.790852903,3.790852903,17,1,28,5,1
0,-15.87544589,15.87544589,17,1,28,5,1
0,5.399816622,5.399816622,17,1,28,5,1
0,3.870541691,3.870541691,17,1,28,5,1
0,2.99547284,2.99547284,17,1,28,5,1
0,-0.839979437,0.839979437,17,1,28,5,1
0,-2.465830141,2.465830141,17,1,28,5,1
0,4.540494698,4.540494698,17,1,28,5,1
0,-5.995254269,5.995254269,17,1,28,5,1
0,-1.224147081,1.224147081,17,1,28,5,1
0,9.735203134,9.735203134,17,1,28,5,1
0,-5.78235533,5.78235533,17,1,28,5,1
0,0.549825442,0.549825442,17,1,28,5,1
0,0.945870935,0.945870935,17,1,28,5,1
0,-1.586681184,1.586681184,17,1,28,5,1
0,-2.570084527,2.570084527,17,1,28,5,1
0,6.806574131,6.806574131,17,1,28,5,1
0,5.062256289,5.062256289,17,1,28,5,1
0,1.232359686,1.232359686,17,1,28,5,1
0,2.836611853,2.836611853,17,1,28,5,1
0,1.303001403,1.303001403,17,1,28,5,1
0,5.429331359,5.429331359,17,1,28,5,1
0,-1.106705671,1.106705671,17,1,28,5,1
0,2.357089656,2.357089656,17,1,28,5,1
0,-4.389771793,4.389771793,17,1,28,5,1
0,7.475545298,7.475545298,17,1,28,5,1
0,-2.456817991,2.456817991,17,1,28,5,1
0,-3.203370958,3.203370958,17,1,28,5,1
0,0.761612731,0.761612731,17,1,28,5,1
0,-1.210839992,1.210839992,17,1,28,5,1
0,-0.372520681,0.372520681,17,1,28,5,1
0,-12.85457257,12.85457257,17,1,28,5,1
0,-1.052801034,1.052801034,17,1,28,5,1
0,7.907067228,7.907067228,17,1,28,5,1
0,9.340606566,9.340606566,17,1,28,5,1
0,-1.442845041,1.442845041,17,1,28,5,1
0,0.61100966,0.61100966,17,1,28,5,1
0,0.390179574,0.390179574,17,1,28,5,1
0,-1.426999367,1.426999367,17,1,28,5,1
0,-0.214272944,0.214272944,17,1,28,5,1
0,1.965945303,1.965945303,17,1,28,5,1
0,-5.571588633,5.571588633,17,1,28,5,1
0,3.67855528,3.67855528,17,1,28,5,1
0,3.965520015,3.965520015,17,1,28,5,1
0,-1.624440901,1.624440901,17,1,28,5,1
1,-0.783446112,0.783446112,17,1,28,5,1
0,-7.033785405,7.033785405,17,1,28,5,1
0,-1.224137208,1.224137208,17,1,28,5,1
0,-9.188366352,9.188366352,17,1,28,5,1
,9.832386745,9.832386745,18,1,20,9,1
,5.304365042,5.304365042,18,1,20,9,1
,-8.751906175,8.751906175,18,1,20,9,1
0,-8.797226995,8.797226995,18,1,20,9,1
5,11.6802555,11.6802555,18,1,20,9,1
4,-10.25069581,10.25069581,18,1,20,9,1
,-2.255030894,2.255030894,18,1,20,9,1
0,-5.987816716,5.987816716,18,1,20,9,1
2,11.16479119,11.16479119,18,1,20,9,1
3,-0.924715085,0.924715085,18,1,20,9,1
4,-4.45976354,4.45976354,18,1,20,9,1
9,10.22150834,10.22150834,18,1,20,9,1
6,3.461242386,3.461242386,18,1,20,9,1
2,-1.886054438,1.886054438,18,1,20,9,1
3,1.881510398,1.881510398,18,1,20,9,1
0,-2.593795841,2.593795841,18,1,20,9,1
2,3.187983176,3.187983176,18,1,20,9,1
4,4.615823923,4.615823923,18,1,20,9,1
4,-1.00077094,1.00077094,18,1,20,9,1
0,-4.057743235,4.057743235,18,1,20,9,1
3,-0.112691584,0.112691584,18,1,20,9,1
1,-3.658844852,3.658844852,18,1,20,9,1
0,-5.645719617,5.645719617,18,1,20,9,1
6,4.867662755,4.867662755,18,1,20,9,1
2,-1.495323805,1.495323805,18,1,20,9,1
3,11.14012133,11.14012133,18,1,20,9,1
2,-5.385058819,5.385058819,18,1,20,9,1
1,-11.21617019,11.21617019,18,1,20,9,1
,2.459339934,2.459339934,18,1,20,9,1
0,1.789033469,1.789033469,18,1,20,9,1
0,2.540109997,2.540109997,18,1,20,9,1
0,1.275931992,1.275931992,18,1,20,9,1
0,5.386414894,5.386414894,18,1,20,9,1
0,5.068043841,5.068043841,18,1,20,9,1
0,-7.246215878,7.246215878,18,1,20,9,1
0,1.696980832,1.696980832,18,1,20,9,1
0,-10.46319837,10.46319837,18,1,20,9,1
0,5.325981436,5.325981436,18,1,20,9,1
0,8.552066911,8.552066911,18,1,20,9,1
0,-2.131487821,2.131487821,18,1,20,9,1
0,4.421553509,4.421553509,18,1,20,9,1
0,-5.182433331,5.182433331,18,1,20,9,1
0,4.435091329,4.435091329,18,1,20,9,1
,-4.064265632,4.064265632,18,1,20,9,1
0,2.803080266,2.803080266,18,1,20,9,1
0,-6.775297283,6.775297283,18,1,20,9,1
0,-0.892221461,0.892221461,18,1,20,9,1
0,8.291726019,8.291726019,18,1,20,9,1
0,-3.595001867,3.595001867,18,1,20,9,1
2,2.859197503,2.859197503,18,1,20,9,1
0,5.121992411,5.121992411,18,1,20,9,1
,0.021276641,0.021276641,18,1,20,9,1
0,-5.006288259,5.006288259,18,1,20,9,1
0,1.949343143,1.949343143,18,1,20,9,1
0,-0.594270145,0.594270145,18,1,20,9,1
0,-3.819843401,3.819843401,18,1,20,9,1
0,2.456589776,2.456589776,18,1,20,9,1
0,-5.700484351,5.700484351,18,1,20,9,1
0,3.567604383,3.567604383,18,1,20,9,1
0,5.529430768,5.529430768,18,1,20,9,1
0,5.134431392,5.134431392,18,1,20,9,1
0,-10.49638903,10.49638903,18,1,20,9,1
0,-0.894031839,0.894031839,18,1,20,9,1
0,9.513921456,9.513921456,18,1,20,9,1
,-4.817856798,4.817856798,18,1,20,9,1
0,2.217391059,2.217391059,18,1,20,9,1
0,-6.213989588,6.213989588,18,1,20,9,1
0,-4.135218843,4.135218843,18,1,20,9,1
0,0.413950563,0.413950563,18,1,20,9,1
0,-1.758380039,1.758380039,18,1,20,9,1
0,0.845593238,0.845593238,18,1,20,9,1
0,10.66649478,10.66649478,18,1,20,9,1
-1,3.27677203,3.27677203,18,1,20,9,1
0,-4.618139547,4.618139547,18,1,20,9,1
0,9.959996864,9.959996864,18,1,20,9,1
0,0.313572587,0.313572587,18,1,20,9,1
0,-9.447132789,9.447132789,18,1,20,9,1
0,-6.277585638,6.277585638,18,1,20,9,1
0,6.960492923,6.960492923,18,1,20,9,1
0,0.199071427,0.199071427,18,1,20,9,1
0,-8.923940168,8.923940168,18,1,20,9,1
0,14.66133698,14.66133698,18,1,20,9,1
0,0.883345754,0.883345754,18,1,20,9,1
0,-1.981261085,1.981261085,18,1,20,9,1
0,1.862134193,1.862134193,18,1,20,9,1
0,2.076875733,2.076875733,18,1,20,9,1
-1,-12.24341321,12.24341321,18,1,20,9,1
0,-1.416909918,1.416909918,18,1,20,9,1
-1,-0.530208033,0.530208033,18,1,20,9,1
0,-3.982678621,3.982678621,18,1,20,9,1
0,-4.716525687,4.716525687,18,1,20,9,1
0,-3.607527382,3.607527382,18,1,20,9,1
0,-1.81832676,1.81832676,18,1,20,9,1
0,3.157317383,3.157317383,18,1,20,9,1
